id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
53637,DELDPCC016,08-07-2024 15:30,16,80,80,0,0,31.6,69.6,5,0
53644,DELDPCC016,08-07-2024 15:45,16,80,80,0,0,31.6,68.3,5,0
53648,DELDPCC016,08-07-2024 15:50,16,80,80,0,0,31.4,69.4,5,0
53654,DELDPCC016,08-07-2024 16:05,18,62,62,0,0,31.9,68.1,5,0
53657,DELDPCC016,08-07-2024 16:20,18,62,62,0,0,33,63.8,5,0
53664,DELDPCC016,08-07-2024 16:30,18,62,62,0,0,33.3,62,5,0
53671,DELDPCC016,08-07-2024 16:45,18,62,62,0,0,32.9,63.1,5,0
53676,DELDPCC016,08-07-2024 16:50,18,62,62,0,0,32.6,64.8,5,0
53682,DELDPCC016,08-07-2024 17:05,24,82,82,0,0,32.4,65.1,5,0
53685,DELDPCC016,08-07-2024 17:15,24,82,82,0,0,32.5,65.7,5,0
53689,DELDPCC016,08-07-2024 17:30,24,82,82,0,0,32.4,65.7,5,0
53696,DELDPCC016,08-07-2024 17:45,24,82,82,0,0,31.7,69.7,5,0
53700,DELDPCC016,08-07-2024 17:50,24,82,82,0,0,31.5,70.2,5,0
53704,DELDPCC016,08-07-2024 18:05,41,97,97,0,0,31.5,70.8,5,0
53707,DELDPCC016,08-07-2024 18:20,41,97,97,0,0,31.4,71.9,5,0
53714,DELDPCC016,08-07-2024 18:30,41,97,97,0,0,31.3,72.9,5,0
53720,DELDPCC016,08-07-2024 18:45,41,97,97,0,0,31,74.5,5,0
53723,DELDPCC016,08-07-2024 18:50,41,97,97,0,0,31,75.1,5,0
53728,DELDPCC016,08-07-2024 19:05,39,104,103,0,0,30.7,76.8,5,0
53731,DELDPCC016,08-07-2024 19:20,39,104,103,0,0,30.5,78,5,0
53735,DELDPCC016,08-07-2024 19:30,39,104,103,0,0,30.5,78.3,5,0
53742,DELDPCC016,08-07-2024 19:45,39,104,103,0,0,30.4,78.9,5,0
53747,DELDPCC016,08-07-2024 19:50,39,104,103,0,0,30.4,78.9,5,0
53753,DELDPCC016,08-07-2024 20:05,34,98,98,0,0,30.4,79.2,5,0
53756,DELDPCC016,08-07-2024 20:20,34,98,98,0,0,30.3,79.6,5,0
53761,DELDPCC016,08-07-2024 20:30,34,98,98,0,0,30.3,79.7,5,0
53768,DELDPCC016,08-07-2024 20:45,34,98,98,0,0,30.3,79.9,5,0
53773,DELDPCC016,08-07-2024 20:55,34,98,98,0,0,30.2,80.3,5,0
53778,DELDPCC016,08-07-2024 21:05,51,121,114,0,0,30.2,80.5,5,0
53782,DELDPCC016,08-07-2024 21:20,51,121,114,0,0,30.2,80.9,5,0
53787,DELDPCC016,08-07-2024 21:30,51,121,114,0,0,30.2,80.9,5,0
53793,DELDPCC016,08-07-2024 21:45,51,121,114,0,0,30.2,81.2,5,0
53796,DELDPCC016,08-07-2024 21:50,51,121,114,0,0,30.2,81.4,5,0
53801,DELDPCC016,08-07-2024 22:05,51,119,113,0,0,30.2,81.6,5,0
53805,DELDPCC016,08-07-2024 22:15,51,119,113,0,0,30.3,81.6,5,0
53809,DELDPCC016,08-07-2024 22:30,51,119,113,0,0,30.3,81.4,5,0
53818,DELDPCC016,08-07-2024 22:45,51,119,113,0,0,30.3,81.5,5,0
53823,DELDPCC016,08-07-2024 22:50,51,119,113,0,0,30.3,81.6,5,0
53828,DELDPCC016,08-07-2024 23:05,51,118,112,0,0,30.4,81.2,5,0
53832,DELDPCC016,08-07-2024 23:20,51,118,112,0,0,30.5,80.5,5,0
53836,DELDPCC016,08-07-2024 23:30,51,118,112,0,0,30.4,80.6,5,0
53843,DELDPCC016,08-07-2024 23:45,51,118,112,0,0,30.4,80.6,5,0
53848,DELDPCC016,08-07-2024 23:50,51,118,112,0,0,30.4,80.7,5,0
53851,DELDPCC016,09-07-2024 00:05,47,121,114,0,0,30.2,81.2,5,0
53858,DELDPCC016,09-07-2024 00:20,47,121,114,0,0,30.2,81.4,5,0
53862,DELDPCC016,09-07-2024 00:30,47,121,114,0,0,30.1,81.8,5,0
53869,DELDPCC016,09-07-2024 00:45,47,121,114,0,0,30.1,81.9,5,0
53873,DELDPCC016,09-07-2024 00:50,47,121,114,0,0,30.1,82.1,5,0
53877,DELDPCC016,09-07-2024 01:05,47,106,104,0,0,30,82.4,5,0
53882,DELDPCC016,09-07-2024 01:20,47,106,104,0,0,30.1,82.6,5,0
53886,DELDPCC016,09-07-2024 01:30,47,106,104,0,0,30,82.8,5,0
53895,DELDPCC016,09-07-2024 01:45,47,106,104,0,0,30.1,83,5,0
53898,DELDPCC016,09-07-2024 01:50,47,106,104,0,0,30.1,83,5,0
53905,DELDPCC016,09-07-2024 02:05,51,101,101,0,0,30.1,83,5,0
53908,DELDPCC016,09-07-2024 02:20,51,101,101,0,0,30.1,83.1,5,0
53912,DELDPCC016,09-07-2024 02:30,51,101,101,0,0,30.1,83.3,5,0
53919,DELDPCC016,09-07-2024 02:45,51,101,101,0,0,30.1,83.5,5,0
53924,DELDPCC016,09-07-2024 02:50,51,101,101,0,0,30.1,83.6,5,0
53929,DELDPCC016,09-07-2024 03:05,39,76,76,0,0,30,83.8,5,0
53933,DELDPCC016,09-07-2024 03:20,39,76,76,0,0,30,84,5,0
53937,DELDPCC016,09-07-2024 03:30,39,76,76,0,0,30,84,5,0
53944,DELDPCC016,09-07-2024 03:45,39,76,76,0,0,30.1,84,5,0
53947,DELDPCC016,09-07-2024 03:50,39,76,76,0,0,30.1,84,5,0
53953,DELDPCC016,09-07-2024 04:05,38,85,85,0,0,30.1,84.1,5,0
53958,DELDPCC016,09-07-2024 04:20,38,85,85,0,0,30.1,84.3,5,0
53962,DELDPCC016,09-07-2024 04:30,38,85,85,0,0,30,84.4,5,0
53969,DELDPCC016,09-07-2024 04:45,38,85,85,0,0,30,84.4,5,0
53973,DELDPCC016,09-07-2024 04:50,38,85,85,0,0,30,84.5,5,0
53977,DELDPCC016,09-07-2024 05:05,44,82,82,0,0,29.9,84.6,5,0
53981,DELDPCC016,09-07-2024 05:20,44,82,82,0,0,29.9,84.8,5,0
53985,DELDPCC016,09-07-2024 05:30,44,82,82,0,0,29.9,84.8,5,0
53992,DELDPCC016,09-07-2024 05:45,44,82,82,0,0,30,84.7,5,0
53995,DELDPCC016,09-07-2024 05:50,44,82,82,0,0,30,84.7,5,0
54000,DELDPCC016,09-07-2024 06:05,45,92,92,0,0,30,84.3,5,0
54004,DELDPCC016,09-07-2024 06:20,45,92,92,0,0,30.1,84.1,5,0
54008,DELDPCC016,09-07-2024 06:30,45,92,92,0,0,30.2,83.8,5,0
54015,DELDPCC016,09-07-2024 06:45,45,92,92,0,0,30.4,83.2,5,0
54018,DELDPCC016,09-07-2024 06:50,45,92,92,0,0,30.5,83,5,0
54025,DELDPCC016,09-07-2024 07:05,44,120,113,0,0,30.6,82.6,5,0
54029,DELDPCC016,09-07-2024 07:15,44,120,113,0,0,30.7,82.1,5,0
54033,DELDPCC016,09-07-2024 07:30,44,120,113,0,0,30.8,81.8,5,0
54039,DELDPCC016,09-07-2024 07:45,44,120,113,0,0,31.1,81.2,5,0
54045,DELDPCC016,09-07-2024 07:50,44,120,113,0,0,31.2,80.7,5,0
54049,DELDPCC016,09-07-2024 08:05,48,171,147,0,0,31.8,78.8,5,0
54053,DELDPCC016,09-07-2024 08:20,48,171,147,0,0,32.3,76.2,5,0
54057,DELDPCC016,09-07-2024 08:30,48,171,147,0,0,32.7,74.3,5,0
54062,DELDPCC016,09-07-2024 08:45,48,171,147,0,0,33.1,72.7,5,0
54065,DELDPCC016,09-07-2024 08:50,48,171,147,0,0,33.2,72.8,5,0
54071,DELDPCC016,09-07-2024 09:05,64,276,226,0,0,33.8,69.8,5,0
54075,DELDPCC016,09-07-2024 09:20,64,276,226,0,0,33.8,69.7,5,0
54079,DELDPCC016,09-07-2024 09:30,64,276,226,0,0,33.5,70.5,5,0
54087,DELDPCC016,09-07-2024 09:45,64,276,226,0,0,33.7,70.1,5,0
54092,DELDPCC016,09-07-2024 09:50,64,276,226,0,0,33.8,69.3,5,0
54098,DELDPCC016,09-07-2024 10:05,59,230,187,0,0,33,72.1,5,0
54102,DELDPCC016,09-07-2024 10:20,59,230,187,0,0,32.8,73.2,5,0
54106,DELDPCC016,09-07-2024 10:30,59,230,187,0,0,33,73.2,5,0
54112,DELDPCC016,09-07-2024 10:45,59,230,187,0,0,33.2,71.7,5,0
54118,DELDPCC016,09-07-2024 11:08,0,0,0,0,0,0,0,0,0
54124,DELDPCC016,09-07-2024 11:20,57,164,143,0,0,31.6,77.3,5,0
54130,DELDPCC016,09-07-2024 11:34,0,0,0,0,0,0,0,0,0
54137,DELDPCC016,09-07-2024 11:37,0,0,0,0,0,0,0,0,0
54144,DELDPCC016,09-07-2024 11:40,0,0,0,0,0,0,0,0,0
54151,DELDPCC016,09-07-2024 11:47,0,0,0,0,0,0,0,0,0
54158,DELDPCC016,09-07-2024 11:59,0,0,0,0,0,0,0,0,0
54163,DELDPCC016,09-07-2024 12:05,25,59,59,0,0,33.2,70.4,5,0
54167,DELDPCC016,09-07-2024 12:20,25,59,59,0,0,33.5,66.3,5,0
54170,DELDPCC016,09-07-2024 12:30,25,59,59,0,0,32.3,72.5,5,0
54177,DELDPCC016,09-07-2024 12:45,25,59,59,0,0,31.8,76.3,5,0
54180,DELDPCC016,09-07-2024 12:50,25,59,59,0,0,31.8,76.4,5,0
54184,DELDPCC016,09-07-2024 13:05,29,75,75,0,0,32.1,74.1,5,0
54189,DELDPCC016,09-07-2024 13:20,29,75,75,0,0,32,73.9,5,0
54192,DELDPCC016,09-07-2024 13:30,29,75,75,0,0,31.8,75.5,5,0
54201,DELDPCC016,09-07-2024 13:45,29,75,75,0,0,31.5,75.9,5,0
54204,DELDPCC016,09-07-2024 13:50,29,75,75,0,0,31.4,76.2,5,0
54209,DELDPCC016,09-07-2024 14:05,25,80,80,0,0,31.3,77.3,5,0
54213,DELDPCC016,09-07-2024 14:20,25,80,80,0,0,31.7,75.7,5,0
54217,DELDPCC016,09-07-2024 14:30,25,80,80,0,0,31.9,74.2,5,0
54223,DELDPCC016,09-07-2024 14:45,25,80,80,0,0,32,72.4,5,0
54229,DELDPCC016,09-07-2024 14:50,25,80,80,0,0,32,72.5,5,0
54233,DELDPCC016,09-07-2024 15:05,20,113,109,0,0,32.3,71.6,5,0
54237,DELDPCC016,09-07-2024 15:15,20,113,109,0,0,32.7,69.7,5,0
54242,DELDPCC016,09-07-2024 15:30,20,113,109,0,0,33.1,67.8,5,0
54249,DELDPCC016,09-07-2024 15:45,20,113,109,0,0,32.9,68.8,5,0
54253,DELDPCC016,09-07-2024 15:50,20,113,109,0,0,32.9,68.4,5,0
54258,DELDPCC016,09-07-2024 16:05,22,92,92,0,0,33.1,66.7,5,0
54262,DELDPCC016,09-07-2024 16:20,22,92,92,0,0,33.1,65.7,5,0
54266,DELDPCC016,09-07-2024 16:30,22,92,92,0,0,33.2,66.6,5,0
54273,DELDPCC016,09-07-2024 16:45,22,92,92,0,0,33.5,65.8,5,0
54279,DELDPCC016,09-07-2024 16:50,22,92,92,0,0,33.6,64.9,5,0
54283,DELDPCC016,09-07-2024 17:05,27,88,88,0,0,33.6,64.6,5,0
54288,DELDPCC016,09-07-2024 17:15,27,88,88,0,0,33.3,66.2,5,0
54292,DELDPCC016,09-07-2024 17:30,27,88,88,0,0,33,69.2,5,0
54299,DELDPCC016,09-07-2024 17:45,27,88,88,0,0,32.8,70.3,5,0
54304,DELDPCC016,09-07-2024 17:50,27,88,88,0,0,32.8,70.1,5,0
54308,DELDPCC016,09-07-2024 18:05,25,93,93,0,0,32.8,69.2,5,0
54312,DELDPCC016,09-07-2024 18:20,25,93,93,0,0,32.8,68.7,5,0
54316,DELDPCC016,09-07-2024 18:30,25,93,93,0,0,32.7,69,5,0
54324,DELDPCC016,09-07-2024 18:45,25,93,93,0,0,32.7,69.8,5,0
54330,DELDPCC016,09-07-2024 18:50,25,93,93,0,0,32.6,70,5,0
54335,DELDPCC016,09-07-2024 19:05,38,134,123,0,0,32.4,70.4,5,0
54339,DELDPCC016,09-07-2024 19:20,38,134,123,0,0,32.2,69.1,5,0
54344,DELDPCC016,09-07-2024 19:30,38,134,123,0,0,32.1,70.7,5,0
54350,DELDPCC016,09-07-2024 19:45,38,134,123,0,0,32,73.1,5,0
54353,DELDPCC016,09-07-2024 19:50,38,134,123,0,0,32,73.8,5,0
54359,DELDPCC016,09-07-2024 20:05,41,168,145,0,0,31.9,74.8,5,0
54362,DELDPCC016,09-07-2024 20:15,41,168,145,0,0,31.8,75,5,0
54366,DELDPCC016,09-07-2024 20:30,41,168,145,0,0,31.7,75,5,0
54372,DELDPCC016,09-07-2024 20:45,41,168,145,0,0,31.7,75.6,5,0
54377,DELDPCC016,09-07-2024 20:50,41,168,145,0,0,31.7,75.8,5,0
54383,DELDPCC016,09-07-2024 21:05,66,171,147,0,0,31.6,76.6,5,0
54386,DELDPCC016,09-07-2024 21:20,66,171,147,0,0,31.6,76.7,5,0
54392,DELDPCC016,09-07-2024 21:30,66,171,147,0,0,31.5,76.6,5,0
54398,DELDPCC016,09-07-2024 21:45,66,171,147,0,0,31.4,77.7,5,0
54403,DELDPCC016,09-07-2024 21:50,66,171,147,0,0,31.4,77.8,5,0
54408,DELDPCC016,09-07-2024 22:05,67,198,165,0,0,31.3,77.3,5,0
54412,DELDPCC016,09-07-2024 22:20,67,198,165,0,0,31.4,76.7,5,0
54417,DELDPCC016,09-07-2024 22:30,67,198,165,0,0,31.4,76.6,5,0
54423,DELDPCC016,09-07-2024 22:45,67,198,165,0,0,31.4,76.7,5,0
54426,DELDPCC016,09-07-2024 22:50,67,198,165,0,0,31.5,76.9,5,0
54431,DELDPCC016,09-07-2024 23:05,53,162,141,0,0,31.5,77.4,5,0
54436,DELDPCC016,09-07-2024 23:20,53,162,141,0,0,31.3,78.3,5,0
54440,DELDPCC016,09-07-2024 23:30,53,162,141,0,0,31.3,78.8,5,0
54446,DELDPCC016,09-07-2024 23:45,53,162,141,0,0,31.3,78.9,5,0
54451,DELDPCC016,09-07-2024 23:50,53,162,141,0,0,31.3,79,5,0
54454,DELDPCC016,10-07-2024 00:05,66,146,131,0,0,31.2,79.3,5,0
54459,DELDPCC016,10-07-2024 00:20,66,146,131,0,0,31.1,79.9,5,0
54464,DELDPCC016,10-07-2024 00:30,66,146,131,0,0,31.1,80.3,5,0
54469,DELDPCC016,10-07-2024 00:45,66,146,131,0,0,31.1,80.7,5,0
54472,DELDPCC016,10-07-2024 00:50,66,146,131,0,0,31.1,80.8,5,0
54480,DELDPCC016,10-07-2024 01:05,86,169,187,0,0,31.1,81,5,0
54483,DELDPCC016,10-07-2024 01:20,86,169,187,0,0,31.1,81.1,5,0
54487,DELDPCC016,10-07-2024 01:30,86,169,187,0,0,31.1,81.2,5,0
54493,DELDPCC016,10-07-2024 01:45,86,169,187,0,0,31.1,81.4,5,0
54498,DELDPCC016,10-07-2024 01:50,86,169,187,0,0,31.1,81.5,5,0
54504,DELDPCC016,10-07-2024 02:05,95,169,217,0,0,31.1,81.8,5,0
54507,DELDPCC016,10-07-2024 02:15,95,169,217,0,0,31,81.9,5,0
54516,DELDPCC016,10-07-2024 02:30,95,169,217,0,0,31,82.2,5,0
54521,DELDPCC016,10-07-2024 02:45,95,169,217,0,0,31,82.5,5,0
54524,DELDPCC016,10-07-2024 02:50,95,169,217,0,0,31,82.6,5,0
54530,DELDPCC016,10-07-2024 03:05,86,152,187,0,0,31,82.9,5,0
54536,DELDPCC016,10-07-2024 03:15,86,152,187,0,0,31,83,5,0
54540,DELDPCC016,10-07-2024 03:30,86,152,187,0,0,31,83.3,5,0
54546,DELDPCC016,10-07-2024 03:45,86,152,187,0,0,31,83.4,5,0
54549,DELDPCC016,10-07-2024 03:50,86,152,187,0,0,31.1,83.5,5,0
54554,DELDPCC016,10-07-2024 04:05,79,140,163,0,0,31,83.4,5,0
54558,DELDPCC016,10-07-2024 04:20,79,140,163,0,0,31,83.5,5,0
54563,DELDPCC016,10-07-2024 04:30,79,140,163,0,0,31,83.3,5,0
54571,DELDPCC016,10-07-2024 04:45,79,140,163,0,0,31,82.9,5,0
54575,DELDPCC016,10-07-2024 04:50,79,140,163,0,0,30.9,82.9,5,0
54582,DELDPCC016,10-07-2024 05:05,67,131,123,0,0,30.9,82.8,5,0
54585,DELDPCC016,10-07-2024 05:15,67,131,123,0,0,30.9,82.4,5,0
54590,DELDPCC016,10-07-2024 05:30,67,131,123,0,0,30.9,82.1,5,0
54596,DELDPCC016,10-07-2024 05:45,67,131,123,0,0,31,81.5,5,0
54600,DELDPCC016,10-07-2024 05:50,67,131,123,0,0,31,81.5,5,0
54605,DELDPCC016,10-07-2024 06:05,53,115,110,0,0,31.1,81.8,5,0
54610,DELDPCC016,10-07-2024 06:20,53,115,110,0,0,31.1,82,5,0
54614,DELDPCC016,10-07-2024 06:30,53,115,110,0,0,31.2,81.9,5,0
54620,DELDPCC016,10-07-2024 06:45,53,115,110,0,0,31.4,81.1,5,0
54624,DELDPCC016,10-07-2024 06:50,53,115,110,0,0,31.5,80.6,5,0
54630,DELDPCC016,10-07-2024 07:05,99,179,230,0,0,31.7,79.9,5,0
54634,DELDPCC016,10-07-2024 07:20,99,179,230,0,0,32,78.4,5,0
54637,DELDPCC016,10-07-2024 07:30,99,179,230,0,0,32.4,77.4,5,0
54642,DELDPCC016,10-07-2024 07:45,99,179,230,0,0,33,74.8,5,0
54645,DELDPCC016,10-07-2024 07:50,99,179,230,0,0,33.2,73.7,5,0
54649,DELDPCC016,10-07-2024 08:05,74,270,220,0,0,33.2,72.4,5,0
54653,DELDPCC016,10-07-2024 08:15,74,270,220,0,0,33.2,72.8,5,0
54658,DELDPCC016,10-07-2024 08:30,74,270,220,0,0,33.5,72.4,5,0
54663,DELDPCC016,10-07-2024 08:45,74,270,220,0,0,34.3,68.6,5,0
54667,DELDPCC016,10-07-2024 08:50,74,270,220,0,0,34.3,68.4,5,0
54671,DELDPCC016,10-07-2024 09:05,91,350,300,0,0,34.8,65.7,5,0
54676,DELDPCC016,10-07-2024 09:15,91,350,300,0,0,34.7,66.4,5,0
54680,DELDPCC016,10-07-2024 09:30,91,350,300,0,0,34.8,65.1,5,0
54686,DELDPCC016,10-07-2024 09:45,91,350,300,0,0,35.4,61.8,5,0
54690,DELDPCC016,10-07-2024 09:50,91,350,300,0,0,35.5,61.9,5,0
54696,DELDPCC016,10-07-2024 10:05,85,270,220,0,0,36,58.1,5,0
54700,DELDPCC016,10-07-2024 10:20,85,270,220,0,0,36.4,56.3,5,0
54704,DELDPCC016,10-07-2024 10:30,85,270,220,0,0,35.7,59.4,5,0
54710,DELDPCC016,10-07-2024 10:45,85,270,220,0,0,35.5,59.8,5,0
54714,DELDPCC016,10-07-2024 10:50,85,270,220,0,0,35.6,59.3,5,0
54719,DELDPCC016,10-07-2024 11:05,77,224,183,0,0,36,55.8,5,0
54724,DELDPCC016,10-07-2024 11:15,77,224,183,0,0,36,55,5,0
54729,DELDPCC016,10-07-2024 11:30,77,224,183,0,0,37.2,52.4,5,0
54735,DELDPCC016,10-07-2024 11:45,77,224,183,0,0,36.8,53.2,5,0
54738,DELDPCC016,10-07-2024 11:50,77,224,183,0,0,36.6,53.7,5,0
54745,DELDPCC016,10-07-2024 12:05,53,168,145,0,0,36.4,52.9,5,0
54748,DELDPCC016,10-07-2024 12:15,53,168,145,0,0,36.5,52.8,5,0
54754,DELDPCC016,10-07-2024 12:30,53,168,145,0,0,37,49.5,5,0
54760,DELDPCC016,10-07-2024 12:45,53,168,145,0,0,37.5,48.2,5,0
54767,DELDPCC016,10-07-2024 12:50,53,168,145,0,0,37.4,48.5,5,0
54771,DELDPCC016,10-07-2024 13:05,39,110,107,0,0,37.7,47.3,5,0
54775,DELDPCC016,10-07-2024 13:20,39,110,107,0,0,37.8,45.4,5,0
54779,DELDPCC016,10-07-2024 13:30,39,110,107,0,0,37.8,45.5,5,0
54785,DELDPCC016,10-07-2024 13:45,39,110,107,0,0,37.8,45,5,0
54790,DELDPCC016,10-07-2024 13:50,39,110,107,0,0,37.7,45.9,5,0
54796,DELDPCC016,10-07-2024 14:05,41,118,112,0,0,37.4,48,5,0
54801,DELDPCC016,10-07-2024 14:15,41,118,112,0,0,36.1,53.5,5,0
54805,DELDPCC016,10-07-2024 14:30,41,118,112,0,0,35.1,57.9,5,0
54811,DELDPCC016,10-07-2024 14:45,41,118,112,0,0,34.1,61.5,5,0
54815,DELDPCC016,10-07-2024 14:50,41,118,112,0,0,33.7,62.9,5,0
54820,DELDPCC016,10-07-2024 15:05,64,179,153,0,0,31.9,75.6,5,0
54824,DELDPCC016,10-07-2024 15:20,64,179,153,0,0,30.6,79.7,5,0
54828,DELDPCC016,10-07-2024 15:30,64,179,153,0,0,30.5,79.9,5,0
54834,DELDPCC016,10-07-2024 15:45,64,179,153,0,0,31.3,75.8,5,0
54839,DELDPCC016,10-07-2024 15:50,64,179,153,0,0,31.5,75.8,5,0
54843,DELDPCC016,10-07-2024 16:05,28,52,52,0,0,31.7,77.4,5,0
54848,DELDPCC016,10-07-2024 16:20,28,52,60,0,0,31.9,77.2,5,0
54851,DELDPCC016,10-07-2024 16:30,28,52,75,0,0,32.1,75.8,5,0
54856,DELDPCC016,10-07-2024 16:45,28,52,85,0,0,32.4,75.5,5,0
54860,DELDPCC016,10-07-2024 16:50,28,52,95,0,0,32.5,74.8,5,0
54864,DELDPCC016,10-07-2024 17:05,38,79,80,0,0,32.5,73.2,5,0
54870,DELDPCC016,10-07-2024 17:20,38,79,80,0,0,32.6,72.7,5,0
54874,DELDPCC016,10-07-2024 17:30,38,79,80,0,0,32.5,71.4,5,0
54880,DELDPCC016,10-07-2024 17:45,38,79,85,0,0,32.4,74,5,0
54886,DELDPCC016,10-07-2024 17:50,38,79,85,0,0,32.4,74.8,5,0
54891,DELDPCC016,10-07-2024 18:05,38,101,101,0,0,32.2,75.2,5,0
54894,DELDPCC016,10-07-2024 18:20,38,101,101,0,0,32.2,72.8,5,0
54898,DELDPCC016,10-07-2024 18:30,38,101,101,0,0,32.2,73.3,5,0
54904,DELDPCC016,10-07-2024 18:45,38,101,101,0,0,32.3,73,5,0
54909,DELDPCC016,10-07-2024 18:50,38,101,105,0,0,32.3,73.4,5,0
54914,DELDPCC016,10-07-2024 19:05,47,136,124,0,0,32.2,73.5,5,0
54918,DELDPCC016,10-07-2024 19:15,47,136,124,0,0,32.1,74.1,5,0
54922,DELDPCC016,10-07-2024 19:30,47,136,124,0,0,32,74.4,5,0
54927,DELDPCC016,10-07-2024 19:45,47,136,124,0,0,31.9,74.6,5,0
54931,DELDPCC016,10-07-2024 19:50,47,136,124,0,0,31.9,75,5,0
54935,DELDPCC016,10-07-2024 20:05,61,165,143,0,0,31.8,76.9,5,0
54938,DELDPCC016,10-07-2024 20:20,61,165,143,0,0,31.7,76.7,5,0
54942,DELDPCC016,10-07-2024 20:30,61,165,143,0,0,31.7,76.8,5,0
54950,DELDPCC016,10-07-2024 20:45,61,165,143,0,0,31.7,76,5,0
54954,DELDPCC016,10-07-2024 20:50,61,165,143,0,0,31.7,75.9,5,0
54959,DELDPCC016,10-07-2024 21:05,57,185,157,0,0,31.8,74.5,5,0
54962,DELDPCC016,10-07-2024 21:20,57,185,157,0,0,31.8,74.7,5,0
54966,DELDPCC016,10-07-2024 21:30,57,185,157,0,0,31.8,74.6,5,0
54973,DELDPCC016,10-07-2024 21:45,57,185,157,0,0,31.8,73.7,5,0
54976,DELDPCC016,10-07-2024 21:50,57,185,157,0,0,31.8,73.7,5,0
54984,DELDPCC016,10-07-2024 22:05,47,182,155,0,0,31.8,74.3,5,0
54987,DELDPCC016,10-07-2024 22:20,47,182,155,0,0,31.7,74.4,5,0
54993,DELDPCC016,10-07-2024 22:30,47,182,155,0,0,31.7,74,5,0
55000,DELDPCC016,10-07-2024 22:45,47,182,155,0,0,31.7,74.7,5,0
55005,DELDPCC016,10-07-2024 22:50,47,182,155,0,0,31.7,74.9,5,0
55009,DELDPCC016,10-07-2024 23:05,52,182,155,0,0,31.6,74.8,5,0
55014,DELDPCC016,10-07-2024 23:20,52,182,155,0,0,31.7,75,5,0
55019,DELDPCC016,10-07-2024 23:30,52,182,155,0,0,31.6,75.5,5,0
55026,DELDPCC016,10-07-2024 23:45,52,182,155,0,0,31.6,75.9,5,0
55030,DELDPCC016,10-07-2024 23:50,52,182,155,0,0,31.6,76.1,5,0
55034,DELDPCC016,11-07-2024 00:05,45,140,127,0,0,31.6,76.2,5,0
55038,DELDPCC016,11-07-2024 00:20,45,140,127,0,0,31.6,76.4,5,0
55042,DELDPCC016,11-07-2024 00:30,45,140,127,0,0,31.5,76.7,5,0
55047,DELDPCC016,11-07-2024 00:45,45,140,127,0,0,31.4,77.2,5,0
55053,DELDPCC016,11-07-2024 00:50,45,140,127,0,0,31.4,77.5,5,0
55057,DELDPCC016,11-07-2024 01:05,46,124,116,0,0,31.2,78.2,5,0
55061,DELDPCC016,11-07-2024 01:20,46,124,116,0,0,31.1,79.3,5,0
55065,DELDPCC016,11-07-2024 01:30,46,124,116,0,0,31.1,79.8,5,0
55072,DELDPCC016,11-07-2024 01:45,46,124,116,0,0,31.1,80.1,5,0
55077,DELDPCC016,11-07-2024 01:50,46,124,116,0,0,31.1,80,5,0
55082,DELDPCC016,11-07-2024 02:05,52,139,126,0,0,31.2,79.2,5,0
55086,DELDPCC016,11-07-2024 02:20,52,139,126,0,0,31.3,79.5,5,0
55092,DELDPCC016,11-07-2024 02:30,52,139,126,0,0,31.2,79.9,5,0
55098,DELDPCC016,11-07-2024 02:45,52,139,126,0,0,31.2,80.4,5,0
55101,DELDPCC016,11-07-2024 02:50,52,139,126,0,0,31.2,80.3,5,0
55106,DELDPCC016,11-07-2024 03:05,47,104,103,0,0,31.1,80.9,5,0
55110,DELDPCC016,11-07-2024 03:20,47,104,103,0,0,31,81.2,5,0
55115,DELDPCC016,11-07-2024 03:30,47,104,103,0,0,31,81.7,5,0
55121,DELDPCC016,11-07-2024 03:45,47,104,103,0,0,30.9,82.2,5,0
55126,DELDPCC016,11-07-2024 03:50,47,104,103,0,0,31,82.3,5,0
55132,DELDPCC016,11-07-2024 04:05,53,118,112,0,0,31,82.4,5,0
55137,DELDPCC016,11-07-2024 04:20,53,118,112,0,0,30.9,82.7,5,0
55142,DELDPCC016,11-07-2024 04:30,53,118,112,0,0,30.9,83.2,5,0
55149,DELDPCC016,11-07-2024 04:45,53,118,112,0,0,30.8,83.7,5,0
55152,DELDPCC016,11-07-2024 04:50,53,118,112,0,0,30.8,83.6,5,0
55155,DELDPCC016,11-07-2024 05:05,68,129,127,0,0,30.9,83.6,5,0
55160,DELDPCC016,11-07-2024 05:15,68,129,127,0,0,30.9,83.3,5,0
55164,DELDPCC016,11-07-2024 05:30,68,129,127,0,0,30.8,83.4,5,0
55172,DELDPCC016,11-07-2024 05:45,68,129,127,0,0,30.8,83.6,5,0
55178,DELDPCC016,11-07-2024 05:50,68,129,127,0,0,30.8,83.7,5,0
55184,DELDPCC016,11-07-2024 06:05,89,165,197,0,0,30.8,84.1,5,0
55187,DELDPCC016,11-07-2024 06:20,89,165,197,0,0,30.9,84,5,0
55192,DELDPCC016,11-07-2024 06:30,89,165,197,0,0,31,83.7,5,0
55199,DELDPCC016,11-07-2024 06:45,89,165,197,0,0,31.2,83.2,5,0
55204,DELDPCC016,11-07-2024 06:50,89,165,197,0,0,31.3,82.9,5,0
55211,DELDPCC016,11-07-2024 07:05,95,219,217,0,0,31.7,80.5,5,0
55214,DELDPCC016,11-07-2024 07:20,95,219,217,0,0,32.2,78.8,5,0
