CreatedDate,pm25_Lakshmi K: Kitchen,pm10_Lakshmi K: Kitchen,aqi_Lakshmi K: Kitchen,co2_Lakshmi K: Kitchen,voc_Lakshmi K: Kitchen,temperature_Lakshmi K: Kitchen,humidity_Lakshmi K: Kitchen,battery_Lakshmi K: Kitchen
2024-07-08 20:15:00,43.0000,53.0000,72,451.0000,532.0000,31.0,60.0000,100
2024-07-08 20:30:00,52.0000,65.0000,87,452.0000,523.0000,31.0,61.0000,100
2024-07-08 20:45:00,55.0000,69.0000,92,456.0000,613.0000,31.0,61.0000,100
2024-07-08 21:00:00,85.0000,101.0000,183,535.0000,837.0000,31.0,62.0000,100
2024-07-08 21:15:00,67.0000,83.0000,123,645.0000,766.0000,31.0,62.0000,100
2024-07-08 21:30:00,52.0000,65.0000,87,500.0000,648.0000,32.0,61.0000,100
2024-07-08 21:45:00,49.0000,60.0000,82,467.0000,559.0000,32.0,61.0000,100
2024-07-08 22:00:00,51.0000,64.0000,85,486.0000,607.0000,31.0,61.0000,100
2024-07-08 22:15:00,51.0000,64.0000,85,466.0000,559.0000,31.0,61.0000,100
2024-07-08 22:30:00,48.0000,60.0000,80,466.0000,519.0000,31.0,60.0000,100
2024-07-08 22:45:00,48.0000,59.0000,80,464.0000,547.0000,31.0,60.0000,100
2024-07-08 23:00:00,47.0000,58.0000,78,465.0000,604.0000,31.0,60.0000,100
2024-07-08 23:15:00,52.0000,65.0000,87,546.0000,737.0000,31.0,60.0000,100
2024-07-08 23:30:00,51.0000,64.0000,85,453.0000,545.0000,31.0,60.0000,100
2024-07-08 23:45:00,51.0000,63.0000,85,443.0000,507.0000,31.0,61.0000,100
2024-07-09 00:00:00,50.0000,62.0000,83,449.0000,515.0000,31.0,61.0000,100
2024-07-09 00:15:00,48.0000,59.0000,80,427.0000,448.0000,31.0,62.0000,100
2024-07-09 00:30:00,48.0000,60.0000,80,424.0000,427.0000,31.0,62.0000,100
2024-07-09 00:45:00,49.0000,61.0000,82,425.0000,418.0000,31.0,62.0000,100
2024-07-09 01:00:00,49.0000,61.0000,82,424.0000,424.0000,31.0,62.0000,100
2024-07-09 01:15:00,48.0000,59.0000,80,427.0000,440.0000,31.0,62.0000,100
2024-07-09 01:30:00,46.0000,58.0000,77,428.0000,427.0000,31.0,62.0000,100
2024-07-09 01:45:00,45.0000,56.0000,75,439.0000,428.0000,31.0,62.0000,100
2024-07-09 02:00:00,41.0000,51.0000,68,454.0000,437.0000,31.0,61.0000,100
2024-07-09 02:15:00,39.0000,47.0000,65,444.0000,386.0000,31.0,61.0000,100
2024-07-09 02:30:00,35.0000,42.0000,58,439.0000,324.0000,31.0,61.0000,100
2024-07-09 02:45:00,35.0000,43.0000,58,438.0000,301.0000,31.0,61.0000,100
2024-07-09 03:00:00,38.0000,47.0000,63,442.0000,328.0000,31.0,61.0000,100
2024-07-09 03:15:00,38.0000,46.0000,63,442.0000,319.0000,31.0,62.0000,100
2024-07-09 03:30:00,40.0000,50.0000,67,437.0000,307.0000,31.0,63.0000,100
2024-07-09 03:45:00,41.0000,50.0000,68,440.0000,326.0000,31.0,63.0000,100
2024-07-09 04:00:00,42.0000,52.0000,70,440.0000,316.0000,31.0,62.0000,100
2024-07-09 04:15:00,44.0000,54.0000,73,439.0000,314.0000,31.0,63.0000,100
2024-07-09 04:30:00,46.0000,57.0000,77,437.0000,309.0000,31.0,63.0000,100
2024-07-09 04:45:00,46.0000,57.0000,77,437.0000,296.0000,31.0,63.0000,100
2024-07-09 05:00:00,48.0000,59.0000,80,437.0000,306.0000,31.0,63.0000,100
2024-07-09 05:15:00,47.0000,59.0000,78,437.0000,350.0000,31.0,63.0000,100
2024-07-09 05:30:00,47.0000,58.0000,78,439.0000,353.0000,31.0,64.0000,100
2024-07-09 05:45:00,46.0000,56.0000,77,439.0000,376.0000,31.0,64.0000,100
2024-07-09 06:00:00,43.0000,53.0000,72,451.0000,394.0000,31.0,64.0000,100
2024-07-09 06:15:00,39.0000,47.0000,65,450.0000,435.0000,31.0,64.0000,100
2024-07-09 06:30:00,37.0000,46.0000,62,459.0000,404.0000,31.0,64.0000,100
2024-07-09 06:45:00,39.0000,48.0000,65,436.0000,350.0000,31.0,65.0000,100
2024-07-09 07:00:00,38.0000,47.0000,63,437.0000,328.0000,31.0,65.0000,100
2024-07-09 07:15:00,41.0000,50.0000,68,458.0000,379.0000,31.0,65.0000,100
2024-07-09 07:30:00,40.0000,49.0000,67,461.0000,702.0000,31.0,65.0000,100
2024-07-09 07:45:00,46.0000,57.0000,77,484.0000,463.0000,31.0,65.0000,100
2024-07-09 08:00:00,45.0000,56.0000,75,493.0000,457.0000,31.0,65.0000,100
2024-07-09 08:15:00,46.0000,56.0000,77,493.0000,438.0000,31.0,65.0000,100
2024-07-09 08:30:00,82.0000,97.0000,173,738.0000,660.0000,31.0,66.0000,100
2024-07-09 08:45:00,46.0000,57.0000,77,466.0000,370.0000,32.0,65.0000,100
2024-07-09 09:00:00,48.0000,60.0000,80,441.0000,272.0000,31.0,65.0000,100
2024-07-09 09:15:00,50.0000,63.0000,83,434.0000,248.0000,31.0,65.0000,100
2024-07-09 09:30:00,68.0000,83.0000,127,544.0000,416.0000,31.0,66.0000,100
2024-07-09 09:45:00,55.0000,69.0000,92,426.0000,264.0000,31.0,66.0000,100
2024-07-09 10:00:00,54.0000,68.0000,90,406.0000,215.0000,31.0,65.0000,100
2024-07-09 10:15:00,55.0000,68.0000,92,531.0000,348.0000,31.0,66.0000,100
2024-07-09 10:30:00,54.0000,68.0000,90,484.0000,294.0000,32.0,66.0000,100
2024-07-09 10:45:00,59.0000,74.0000,98,445.0000,352.0000,32.0,66.0000,100
2024-07-09 11:00:00,62.0000,77.0000,107,423.0000,324.0000,31.0,65.0000,100
2024-07-09 11:15:00,49.0000,61.0000,82,422.0000,290.0000,31.0,65.0000,100
2024-07-09 11:30:00,36.0000,44.0000,60,462.0000,343.0000,32.0,64.0000,100
2024-07-09 11:45:00,48.0000,57.0000,80,1560.0000,2556.0000,32.0,67.0000,100
2024-07-09 12:00:00,33.0000,40.0000,55,783.0000,305.0000,33.0,66.0000,100
2024-07-09 12:15:00,27.0000,32.0000,45,624.0000,286.0000,32.0,63.0000,100
2024-07-09 12:30:00,24.0000,29.0000,40,538.0000,266.0000,32.0,62.0000,100
2024-07-09 12:45:00,28.0000,33.0000,47,426.0000,200.0000,32.0,61.0000,100
2024-07-09 13:00:00,43.0000,53.0000,72,414.0000,206.0000,32.0,62.0000,100
2024-07-09 13:15:00,67.0000,83.0000,123,414.0000,203.0000,32.0,62.0000,100
2024-07-09 13:30:00,70.0000,87.0000,133,417.0000,197.0000,32.0,61.0000,100
2024-07-09 13:45:00,60.0000,74.0000,100,416.0000,205.0000,32.0,62.0000,100
2024-07-09 14:00:00,44.0000,54.0000,73,420.0000,188.0000,32.0,62.0000,100
2024-07-09 14:15:00,16.0000,21.0000,27,430.0000,193.0000,32.0,62.0000,100
2024-07-09 14:30:00,14.0000,18.0000,23,430.0000,261.0000,32.0,62.0000,100
2024-07-09 14:45:00,14.0000,19.0000,23,425.0000,223.0000,32.0,61.0000,100
2024-07-09 15:00:00,13.0000,17.0000,22,421.0000,207.0000,32.0,61.0000,100
2024-07-09 15:15:00,12.0000,16.0000,20,409.0000,192.0000,32.0,61.0000,100
2024-07-09 15:30:00,13.0000,16.0000,22,415.0000,210.0000,32.0,60.0000,100
2024-07-09 15:45:00,14.0000,17.0000,23,412.0000,232.0000,32.0,61.0000,100
2024-07-09 16:00:00,15.0000,20.0000,25,408.0000,234.0000,32.0,61.0000,100
2024-07-09 16:15:00,16.0000,21.0000,27,411.0000,232.0000,32.0,61.0000,100
2024-07-09 16:30:00,14.0000,19.0000,23,414.0000,239.0000,32.0,61.0000,100
2024-07-09 16:45:00,16.0000,21.0000,27,431.0000,293.0000,32.0,61.0000,100
2024-07-09 17:00:00,20.0000,25.0000,33,411.0000,240.0000,32.0,60.0000,100
2024-07-09 17:15:00,20.0000,24.0000,33,413.0000,271.0000,32.0,60.0000,100
2024-07-09 17:30:00,66.0000,78.0000,120,756.0000,587.0000,32.0,62.0000,100
2024-07-09 17:45:00,34.0000,41.0000,57,694.0000,362.0000,32.0,62.0000,100
2024-07-09 18:00:00,23.0000,28.0000,38,469.0000,416.0000,32.0,62.0000,100
2024-07-09 18:15:00,25.0000,30.0000,42,440.0000,464.0000,32.0,61.0000,100
2024-07-09 18:30:00,26.0000,31.0000,43,439.0000,440.0000,32.0,61.0000,100
2024-07-09 18:45:00,28.0000,33.0000,47,449.0000,434.0000,32.0,61.0000,100
2024-07-09 19:00:00,30.0000,35.0000,50,479.0000,487.0000,32.0,62.0000,100
2024-07-09 19:15:00,32.0000,37.0000,53,604.0000,1111.0000,32.0,62.0000,100
2024-07-09 19:30:00,35.0000,42.0000,58,1028.0000,1353.0000,32.0,64.0000,100
2024-07-09 19:45:00,30.0000,35.0000,50,661.0000,709.0000,32.0,61.0000,100
2024-07-09 20:00:00,36.0000,43.0000,60,551.0000,698.0000,32.0,61.0000,100
2024-07-09 20:15:00,41.0000,50.0000,68,776.0000,874.0000,32.0,63.0000,100
2024-07-09 20:30:00,39.0000,48.0000,65,623.0000,737.0000,32.0,63.0000,100
2024-07-09 20:45:00,42.0000,51.0000,70,585.0000,717.0000,32.0,62.0000,100
2024-07-09 21:00:00,47.0000,58.0000,78,570.0000,703.0000,32.0,63.0000,100
2024-07-09 21:15:00,49.0000,61.0000,82,523.0000,605.0000,32.0,62.0000,100
2024-07-09 21:30:00,49.0000,60.0000,82,508.0000,593.0000,32.0,62.0000,100
2024-07-09 21:45:00,47.0000,59.0000,78,501.0000,1087.0000,32.0,61.0000,100
2024-07-09 22:00:00,48.0000,60.0000,80,519.0000,967.0000,32.0,60.0000,100
2024-07-09 22:15:00,46.0000,56.0000,77,530.0000,514.0000,32.0,60.0000,100
2024-07-09 22:30:00,43.0000,53.0000,72,526.0000,456.0000,32.0,61.0000,100
2024-07-09 22:45:00,38.0000,47.0000,63,523.0000,437.0000,32.0,60.0000,100
2024-07-09 23:00:00,35.0000,42.0000,58,538.0000,387.0000,32.0,60.0000,100
2024-07-09 23:15:00,35.0000,43.0000,58,526.0000,386.0000,32.0,60.0000,100
2024-07-09 23:30:00,37.0000,45.0000,62,519.0000,379.0000,32.0,60.0000,100
2024-07-09 23:45:00,43.0000,54.0000,72,517.0000,371.0000,32.0,60.0000,100
2024-07-10 00:00:00,47.0000,58.0000,78,522.0000,371.0000,32.0,60.0000,100
2024-07-10 00:15:00,47.0000,59.0000,78,530.0000,374.0000,32.0,59.0000,100
2024-07-10 00:30:00,51.0000,63.0000,85,515.0000,373.0000,32.0,61.0000,100
2024-07-10 00:45:00,56.0000,70.0000,93,500.0000,367.0000,32.0,61.0000,100
2024-07-10 01:00:00,58.0000,74.0000,97,492.0000,367.0000,32.0,62.0000,100
2024-07-10 01:15:00,58.0000,73.0000,97,494.0000,354.0000,32.0,62.0000,100
2024-07-10 01:30:00,59.0000,74.0000,98,494.0000,332.0000,32.0,62.0000,100
2024-07-10 01:45:00,61.0000,77.0000,103,491.0000,309.0000,32.0,62.0000,100
2024-07-10 02:00:00,67.0000,83.0000,123,484.0000,292.0000,32.0,62.0000,100
2024-07-10 02:15:00,69.0000,85.0000,130,479.0000,285.0000,32.0,63.0000,100
2024-07-10 02:30:00,73.0000,91.0000,143,462.0000,260.0000,32.0,64.0000,100
2024-07-10 02:45:00,70.0000,88.0000,133,469.0000,281.0000,32.0,64.0000,100
2024-07-10 03:00:00,69.0000,86.0000,130,477.0000,322.0000,32.0,64.0000,100
2024-07-10 03:15:00,67.0000,84.0000,123,483.0000,339.0000,32.0,64.0000,100
2024-07-10 03:30:00,69.0000,85.0000,130,475.0000,327.0000,32.0,64.0000,100
2024-07-10 03:45:00,68.0000,85.0000,127,475.0000,320.0000,32.0,65.0000,100
2024-07-10 04:00:00,65.0000,81.0000,117,485.0000,324.0000,32.0,64.0000,100
2024-07-10 04:15:00,61.0000,77.0000,103,480.0000,278.0000,32.0,64.0000,100
2024-07-10 04:30:00,55.0000,69.0000,92,473.0000,245.0000,32.0,64.0000,100
2024-07-10 04:45:00,50.0000,63.0000,83,493.0000,267.0000,32.0,62.0000,100
2024-07-10 05:00:00,54.0000,67.0000,90,487.0000,258.0000,32.0,63.0000,100
2024-07-10 05:15:00,56.0000,71.0000,93,481.0000,262.0000,32.0,64.0000,100
2024-07-10 05:30:00,53.0000,67.0000,88,469.0000,260.0000,32.0,65.0000,100
2024-07-10 05:45:00,47.0000,59.0000,78,485.0000,296.0000,31.0,64.0000,100
2024-07-10 06:00:00,48.0000,60.0000,80,480.0000,315.0000,31.0,64.0000,100
2024-07-10 06:15:00,48.0000,60.0000,80,497.0000,358.0000,31.0,64.0000,100
2024-07-10 06:30:00,59.0000,74.0000,98,540.0000,440.0000,31.0,63.0000,100
2024-07-10 06:45:00,71.0000,89.0000,137,549.0000,418.0000,31.0,64.0000,100
2024-07-10 07:00:00,74.0000,92.0000,147,731.0000,426.0000,32.0,65.0000,100
2024-07-10 07:15:00,85.0000,104.0000,183,1108.0000,546.0000,32.0,66.0000,100
2024-07-10 07:30:00,115.0000,133.0000,283,2369.0000,1017.0000,32.0,78.0000,100
2024-07-10 07:45:00,70.0000,87.0000,133,1012.0000,325.0000,33.0,70.0000,100
2024-07-10 08:00:00,57.0000,71.0000,95,820.0000,190.0000,32.0,68.0000,100
2024-07-10 08:15:00,54.0000,68.0000,90,616.0000,167.0000,32.0,66.0000,100
2024-07-10 08:30:00,60.0000,75.0000,100,479.0000,169.0000,32.0,65.0000,100
2024-07-10 08:45:00,153.0000,172.0000,325,818.0000,533.0000,32.0,68.0000,100
2024-07-10 09:00:00,93.0000,112.0000,210,806.0000,579.0000,32.0,68.0000,100
2024-07-10 09:15:00,74.0000,92.0000,147,467.0000,123.0000,32.0,64.0000,100
2024-07-10 09:30:00,76.0000,95.0000,153,432.0000,82.0000,32.0,64.0000,100
2024-07-10 09:45:00,75.0000,94.0000,150,421.0000,54.0000,32.0,64.0000,100
2024-07-10 10:00:00,74.0000,92.0000,147,429.0000,50.0000,32.0,64.0000,100
2024-07-10 10:15:00,97.0000,117.0000,223,458.0000,77.0000,32.0,63.0000,100
2024-07-10 10:30:00,182.0000,209.0000,348,770.0000,172.0000,32.0,65.0000,100
2024-07-10 10:45:00,75.0000,93.0000,150,708.0000,112.0000,33.0,64.0000,100
2024-07-10 11:00:00,66.0000,83.0000,120,508.0000,68.0000,33.0,62.0000,100
2024-07-10 11:15:00,64.0000,80.0000,113,440.0000,77.0000,33.0,62.0000,100
2024-07-10 11:30:00,61.0000,77.0000,103,422.0000,71.0000,33.0,61.0000,100
2024-07-10 11:45:00,60.0000,76.0000,100,416.0000,65.0000,33.0,61.0000,100
2024-07-10 12:00:00,55.0000,69.0000,92,412.0000,51.0000,32.0,61.0000,100
2024-07-10 12:15:00,51.0000,63.0000,85,409.0000,42.0000,32.0,59.0000,100
2024-07-10 12:30:00,49.0000,62.0000,82,408.0000,50.0000,32.0,59.0000,100
2024-07-10 12:45:00,45.0000,56.0000,75,407.0000,50.0000,32.0,58.0000,100
2024-07-10 13:00:00,44.0000,55.0000,73,405.0000,39.0000,32.0,57.0000,100
2024-07-10 13:15:00,44.0000,55.0000,73,407.0000,52.0000,32.0,56.0000,100
2024-07-10 13:30:00,44.0000,55.0000,73,407.0000,41.0000,33.0,55.0000,100
2024-07-10 13:45:00,48.0000,60.0000,80,409.0000,41.0000,33.0,57.0000,100
2024-07-10 14:00:00,49.0000,61.0000,82,408.0000,44.0000,33.0,56.0000,100
2024-07-10 14:15:00,55.0000,68.0000,92,411.0000,106.0000,33.0,58.0000,100
2024-07-10 14:30:00,72.0000,90.0000,140,427.0000,218.0000,33.0,60.0000,100
2024-07-10 14:45:00,70.0000,87.0000,133,454.0000,328.0000,33.0,60.0000,100
2024-07-10 15:00:00,57.0000,72.0000,95,445.0000,309.0000,33.0,61.0000,100
2024-07-10 15:15:00,52.0000,65.0000,87,432.0000,227.0000,32.0,61.0000,100
2024-07-10 15:30:00,38.0000,46.0000,63,430.0000,180.0000,32.0,59.0000,100
2024-07-10 15:45:00,25.0000,30.0000,42,432.0000,240.0000,32.0,58.0000,100
2024-07-10 16:00:00,20.0000,25.0000,33,414.0000,208.0000,32.0,57.0000,100
2024-07-10 16:15:00,20.0000,25.0000,33,421.0000,194.0000,32.0,58.0000,100
2024-07-10 16:30:00,27.0000,32.0000,45,425.0000,218.0000,32.0,60.0000,100
2024-07-10 16:45:00,30.0000,35.0000,50,584.0000,332.0000,32.0,61.0000,100
2024-07-10 17:00:00,26.0000,30.0000,43,473.0000,604.0000,33.0,60.0000,100
2024-07-10 17:15:00,27.0000,32.0000,45,452.0000,514.0000,32.0,59.0000,100
2024-07-10 17:30:00,26.0000,31.0000,43,444.0000,373.0000,32.0,60.0000,100
2024-07-10 17:45:00,32.0000,37.0000,53,436.0000,405.0000,32.0,61.0000,100
2024-07-10 18:00:00,34.0000,41.0000,57,436.0000,436.0000,32.0,61.0000,100
2024-07-10 18:15:00,35.0000,43.0000,58,429.0000,344.0000,32.0,61.0000,100
2024-07-10 18:30:00,35.0000,43.0000,58,435.0000,330.0000,32.0,61.0000,100
2024-07-10 18:45:00,38.0000,47.0000,63,441.0000,322.0000,32.0,60.0000,100
2024-07-10 19:00:00,42.0000,51.0000,70,447.0000,323.0000,32.0,61.0000,100
2024-07-10 19:15:00,42.0000,52.0000,70,445.0000,370.0000,32.0,60.0000,100
2024-07-10 19:30:00,44.0000,54.0000,73,498.0000,589.0000,32.0,60.0000,100
2024-07-10 19:45:00,59.0000,73.0000,98,888.0000,1360.0000,33.0,63.0000,100
2024-07-10 20:00:00,51.0000,63.0000,85,615.0000,631.0000,33.0,61.0000,100
2024-07-10 20:15:00,152.0000,168.0000,325,699.0000,773.0000,33.0,61.0000,100
2024-07-10 20:30:00,83.0000,99.0000,177,565.0000,592.0000,33.0,60.0000,100
2024-07-10 20:45:00,47.0000,58.0000,78,472.0000,459.0000,33.0,60.0000,100
2024-07-10 21:00:00,38.0000,46.0000,63,462.0000,304.0000,33.0,59.0000,100
2024-07-10 21:15:00,38.0000,46.0000,63,454.0000,313.0000,33.0,59.0000,100
2024-07-10 21:30:00,38.0000,47.0000,63,467.0000,360.0000,33.0,59.0000,100
2024-07-10 21:45:00,38.0000,46.0000,63,467.0000,390.0000,32.0,59.0000,100
2024-07-10 22:00:00,39.0000,47.0000,65,474.0000,423.0000,32.0,59.0000,100
2024-07-10 22:15:00,41.0000,51.0000,68,491.0000,422.0000,32.0,59.0000,100
2024-07-10 22:30:00,43.0000,53.0000,72,497.0000,434.0000,32.0,59.0000,100
2024-07-10 22:45:00,45.0000,55.0000,75,484.0000,426.0000,32.0,59.0000,100
2024-07-10 23:00:00,47.0000,58.0000,78,455.0000,319.0000,32.0,59.0000,100
2024-07-10 23:15:00,46.0000,57.0000,77,440.0000,276.0000,32.0,60.0000,100
2024-07-10 23:30:00,47.0000,58.0000,78,442.0000,305.0000,32.0,60.0000,100
2024-07-10 23:45:00,46.0000,57.0000,77,440.0000,321.0000,32.0,60.0000,100
2024-07-11 00:00:00,46.0000,58.0000,77,438.0000,336.0000,32.0,61.0000,100
2024-07-11 00:15:00,46.0000,57.0000,77,445.0000,369.0000,32.0,61.0000,100
2024-07-11 00:30:00,44.0000,54.0000,73,480.0000,464.0000,32.0,59.0000,100
2024-07-11 00:45:00,42.0000,52.0000,70,523.0000,579.0000,32.0,57.0000,100
2024-07-11 01:00:00,44.0000,55.0000,73,486.0000,496.0000,32.0,59.0000,100
2024-07-11 01:15:00,45.0000,56.0000,75,473.0000,452.0000,32.0,60.0000,100
2024-07-11 01:30:00,43.0000,54.0000,72,473.0000,439.0000,32.0,61.0000,100
2024-07-11 01:45:00,43.0000,53.0000,72,476.0000,463.0000,32.0,61.0000,100
2024-07-11 02:00:00,42.0000,51.0000,70,491.0000,468.0000,32.0,60.0000,100
2024-07-11 02:15:00,40.0000,49.0000,67,514.0000,559.0000,32.0,60.0000,100
2024-07-11 02:30:00,42.0000,52.0000,70,499.0000,574.0000,32.0,60.0000,100
2024-07-11 02:45:00,42.0000,52.0000,70,503.0000,619.0000,32.0,61.0000,100
2024-07-11 03:00:00,41.0000,51.0000,68,514.0000,636.0000,32.0,60.0000,100
2024-07-11 03:15:00,42.0000,52.0000,70,507.0000,553.0000,32.0,60.0000,100
2024-07-11 03:30:00,43.0000,53.0000,72,507.0000,493.0000,32.0,60.0000,100
2024-07-11 03:45:00,44.0000,54.0000,73,505.0000,480.0000,32.0,60.0000,100
2024-07-11 04:00:00,45.0000,56.0000,75,504.0000,477.0000,32.0,60.0000,100
2024-07-11 04:15:00,46.0000,57.0000,77,503.0000,456.0000,32.0,61.0000,100
2024-07-11 04:30:00,49.0000,61.0000,82,507.0000,461.0000,32.0,61.0000,100
2024-07-11 04:45:00,53.0000,66.0000,88,507.0000,461.0000,32.0,61.0000,100
2024-07-11 05:00:00,56.0000,71.0000,93,502.0000,467.0000,32.0,62.0000,100
2024-07-11 05:15:00,55.0000,69.0000,92,511.0000,454.0000,32.0,61.0000,100
2024-07-11 05:30:00,59.0000,74.0000,98,511.0000,454.0000,32.0,62.0000,100
2024-07-11 05:45:00,64.0000,80.0000,113,512.0000,488.0000,32.0,63.0000,100
2024-07-11 06:00:00,65.0000,82.0000,117,511.0000,527.0000,32.0,63.0000,100
2024-07-11 06:15:00,65.0000,82.0000,117,565.0000,681.0000,32.0,62.0000,100
2024-07-11 06:30:00,80.0000,100.0000,167,765.0000,701.0000,32.0,65.0000,100
2024-07-11 06:45:00,77.0000,96.0000,157,581.0000,580.0000,32.0,65.0000,100
2024-07-11 07:00:00,82.0000,101.0000,173,492.0000,465.0000,32.0,65.0000,100
2024-07-11 07:15:00,75.0000,94.0000,150,493.0000,511.0000,32.0,65.0000,100
2024-07-11 07:30:00,73.0000,90.0000,143,576.0000,509.0000,32.0,65.0000,100
2024-07-11 07:45:00,69.0000,86.0000,130,600.0000,559.0000,32.0,65.0000,100
2024-07-11 08:00:00,54.0000,67.0000,90,622.0000,368.0000,32.0,64.0000,100
2024-07-11 08:15:00,39.0000,48.0000,65,581.0000,335.0000,33.0,63.0000,100
2024-07-11 08:30:00,36.0000,43.0000,60,462.0000,248.0000,33.0,62.0000,100
2024-07-11 08:45:00,35.0000,42.0000,58,440.0000,198.0000,32.0,62.0000,100
2024-07-11 09:00:00,207.0000,228.0000,367,619.0000,336.0000,32.0,63.0000,100
2024-07-11 09:15:00,178.0000,197.0000,345,652.0000,314.0000,33.0,63.0000,100
2024-07-11 09:30:00,34.0000,40.0000,57,434.0000,133.0000,33.0,61.0000,100
2024-07-11 09:45:00,31.0000,36.0000,52,422.0000,115.0000,32.0,62.0000,100
2024-07-11 10:00:00,30.0000,35.0000,50,419.0000,102.0000,32.0,62.0000,100
2024-07-11 10:15:00,30.0000,35.0000,50,488.0000,166.0000,32.0,62.0000,100
2024-07-11 10:30:00,28.0000,33.0000,47,467.0000,130.0000,33.0,62.0000,100
2024-07-11 10:45:00,31.0000,36.0000,52,433.0000,84.0000,33.0,62.0000,100
2024-07-11 11:00:00,28.0000,33.0000,47,418.0000,58.0000,33.0,61.0000,100
2024-07-11 11:15:00,28.0000,33.0000,47,428.0000,62.0000,33.0,61.0000,100
2024-07-11 11:30:00,30.0000,35.0000,50,427.0000,67.0000,33.0,61.0000,100
2024-07-11 11:45:00,28.0000,33.0000,47,424.0000,54.0000,33.0,61.0000,100
2024-07-11 12:00:00,30.0000,35.0000,50,800.0000,640.0000,33.0,63.0000,100
2024-07-11 12:15:00,34.0000,41.0000,57,869.0000,596.0000,33.0,64.0000,100
2024-07-11 12:30:00,30.0000,35.0000,50,497.0000,148.0000,33.0,61.0000,100
2024-07-11 12:45:00,28.0000,33.0000,47,445.0000,86.0000,33.0,60.0000,100
2024-07-11 13:00:00,24.0000,29.0000,40,429.0000,48.0000,33.0,60.0000,80
2024-07-11 13:15:00,23.0000,28.0000,38,417.0000,45.0000,33.0,58.0000,80
2024-07-11 13:30:00,25.0000,29.0000,42,417.0000,58.0000,33.0,57.0000,80
2024-07-11 13:45:00,27.0000,32.0000,45,416.0000,84.0000,33.0,58.0000,100
2024-07-11 14:00:00,30.0000,35.0000,50,414.0000,48.0000,33.0,57.0000,100
2024-07-11 14:15:00,31.0000,36.0000,52,419.0000,88.0000,33.0,56.0000,100
2024-07-11 14:30:00,31.0000,36.0000,52,418.0000,95.0000,34.0,56.0000,100
2024-07-11 14:45:00,29.0000,34.0000,48,417.0000,66.0000,34.0,55.0000,100
2024-07-11 15:00:00,30.0000,35.0000,50,410.0000,69.0000,33.0,55.0000,100
2024-07-11 15:15:00,29.0000,34.0000,48,408.0000,59.0000,33.0,54.0000,100
2024-07-11 15:30:00,31.0000,36.0000,52,408.0000,56.0000,34.0,54.0000,100
2024-07-11 15:45:00,30.0000,35.0000,50,408.0000,87.0000,34.0,54.0000,100
2024-07-11 16:00:00,29.0000,34.0000,48,410.0000,71.0000,34.0,55.0000,100
2024-07-11 16:15:00,26.0000,31.0000,43,419.0000,69.0000,34.0,54.0000,100
2024-07-11 16:30:00,26.0000,31.0000,43,432.0000,86.0000,34.0,54.0000,100
2024-07-11 16:45:00,25.0000,30.0000,42,788.0000,841.0000,34.0,55.0000,100
2024-07-11 17:00:00,30.0000,35.0000,50,618.0000,667.0000,34.0,55.0000,100
2024-07-11 17:15:00,27.0000,32.0000,45,534.0000,399.0000,34.0,55.0000,100
2024-07-11 17:30:00,26.0000,31.0000,43,411.0000,173.0000,34.0,53.0000,100
2024-07-11 17:45:00,28.0000,33.0000,47,411.0000,115.0000,34.0,53.0000,100
2024-07-11 18:00:00,29.0000,34.0000,48,412.0000,145.0000,34.0,52.0000,100
2024-07-11 18:15:00,31.0000,36.0000,52,431.0000,331.0000,34.0,54.0000,100
2024-07-11 18:30:00,34.0000,40.0000,57,448.0000,754.0000,34.0,54.0000,100
2024-07-11 18:45:00,35.0000,43.0000,58,433.0000,455.0000,34.0,54.0000,100
2024-07-11 19:00:00,37.0000,45.0000,62,446.0000,434.0000,34.0,55.0000,100
2024-07-11 19:15:00,38.0000,46.0000,63,476.0000,664.0000,33.0,56.0000,100
2024-07-11 19:30:00,39.0000,48.0000,65,485.0000,1012.0000,34.0,56.0000,80
2024-07-11 19:45:00,41.0000,51.0000,68,507.0000,884.0000,34.0,56.0000,80
2024-07-11 20:00:00,49.0000,61.0000,82,493.0000,878.0000,34.0,56.0000,80
2024-07-11 20:15:00,113.0000,131.0000,277,903.0000,2631.0000,34.0,58.0000,80
2024-07-11 20:30:00,63.0000,79.0000,110,607.0000,1213.0000,34.0,57.0000,80
2024-07-11 20:45:00,54.0000,68.0000,90,549.0000,1126.0000,34.0,57.0000,100
2024-07-11 21:00:00,48.0000,59.0000,80,536.0000,1069.0000,34.0,58.0000,100
2024-07-11 21:15:00,48.0000,60.0000,80,496.0000,1104.0000,34.0,60.0000,100
2024-07-11 21:30:00,47.0000,58.0000,78,529.0000,947.0000,34.0,60.0000,100
2024-07-11 21:45:00,45.0000,56.0000,75,499.0000,804.0000,34.0,60.0000,100
2024-07-11 22:00:00,40.0000,49.0000,67,456.0000,547.0000,34.0,60.0000,100
2024-07-11 22:15:00,36.0000,43.0000,60,431.0000,406.0000,34.0,59.0000,100
2024-07-11 22:30:00,74.0000,88.0000,147,651.0000,1025.0000,34.0,60.0000,100
2024-07-11 22:45:00,37.0000,45.0000,62,489.0000,516.0000,34.0,57.0000,100
2024-07-11 23:00:00,34.0000,40.0000,57,436.0000,379.0000,34.0,58.0000,100
